date,fund,asset,weight
2021-08-31,equal_weight,EQ_KO,0.016666666666666666
2021-08-31,equal_weight,EQ_MMM,0.016666666666666666
2021-08-31,equal_weight,EQ_MRK,0.016666666666666666
2021-08-31,equal_weight,EQ_MS,0.016666666666666666
2021-08-31,equal_weight,EQ_NEE,0.016666666666666666
2021-08-31,equal_weight,EQ_NEM,0.016666666666666666
2021-08-31,equal_weight,EQ_NKE,0.016666666666666666
2021-08-31,equal_weight,EQ_NUE,0.016666666666666666
2021-08-31,equal_weight,EQ_NVDA,0.016666666666666666
2021-08-31,equal_weight,EQ_O,0.016666666666666666
2021-08-31,equal_weight,EQ_OXY,0.016666666666666666
2021-08-31,equal_weight,EQ_PLD,0.016666666666666666
2021-08-31,equal_weight,EQ_PSA,0.016666666666666666
2021-08-31,equal_weight,EQ_QCOM,0.016666666666666666
2021-08-31,equal_weight,EQ_SBUX,0.016666666666666666
2021-08-31,equal_weight,EQ_SHW,0.016666666666666666
2021-08-31,equal_weight,EQ_SLB,0.016666666666666666
2021-08-31,equal_weight,EQ_SO,0.016666666666666666
