date,fund,daily_return,growth_1
2021-07-19,equal_weight,-0.022292489593782022,1.2985779505685908
2021-07-20,equal_weight,0.0028586259219501387,1.302290099159759
2021-07-21,equal_weight,0.022601742030328026,1.331724124029618
2021-07-22,equal_weight,0.004775657305063477,1.3380839820708694
2021-07-23,equal_weight,0.009348842887017789,1.3505935189888851
2021-07-26,equal_weight,0.012084524498308487,1.366914799456363
2021-07-27,equal_weight,0.002717867987850973,1.3706298934319252
2021-07-28,equal_weight,0.006353804842844128,1.37933860828656
2021-07-29,equal_weight,0.00834840788571078,1.3908538896010447
2021-07-30,equal_weight,0.0002823173721804371,1.3912465518162438
2021-08-02,equal_weight,-0.0033945985097156113,1.3865238283448014
2021-08-03,equal_weight,0.002898455473873928,1.3905426059247241
2021-08-04,equal_weight,-0.0006855822474707849,1.3895892745997502
2021-08-05,equal_weight,0.006763876655075019,1.3989882850543582
2021-08-06,equal_weight,0.0065574618304001945,1.4081620973347793
2021-08-09,equal_weight,0.010742559313637844,1.423289362188615
2021-08-10,equal_weight,0.00839153195052591,1.4352329403462643
2021-08-11,equal_weight,0.01764108417771884,1.4605520054615475
2021-08-12,equal_weight,-0.002135655200135237,1.4574327699760157
2021-08-13,equal_weight,0.017674559383084758,1.4831922520158105
2021-08-16,equal_weight,0.0019382106664989828,1.486066991059136
2021-08-17,equal_weight,-0.015290825753124777,1.4633437996413803
2021-08-18,equal_weight,-0.008506412839214212,1.4508959931559264
2021-08-19,equal_weight,0.0064703088836362815,1.4602837383896754
2021-08-20,equal_weight,0.010881405382754462,1.4761736777209375
2021-08-23,equal_weight,0.011209812221011346,1.492721307453789
2021-08-24,equal_weight,-0.009472567050769248,1.478581404780821
2021-08-25,equal_weight,0.0038713081381516173,1.4843054490060688
2021-08-26,equal_weight,-0.016122481497608712,1.4603747618676686
2021-08-27,equal_weight,0.02151123226674198,1.4917892225666918
2021-08-30,equal_weight,-0.008119615595206407,1.4796764675303784
2021-08-31,equal_weight,0.005361457888820466,1.487609690600121
2021-09-01,equal_weight,0.0075310676994891764,1.4988129798904466
2021-09-02,equal_weight,0.007735529282360305,1.5104070915851706
2021-09-03,equal_weight,0.004866835916925921,1.517757995067677
2021-09-07,equal_weight,-0.02917378248216984,1.4734792534589984
2021-09-08,equal_weight,-0.0015716560248669762,1.471163450912783
2021-09-09,equal_weight,-0.004756211936891715,1.464166285746433
2021-09-10,equal_weight,-0.010110524390361902,1.4493627968028482
2021-09-13,equal_weight,0.008472091469665028,1.4616419309900914
2021-09-14,equal_weight,-0.0014324195158687493,1.4595482465629293
2021-09-15,equal_weight,0.012875051537632581,1.4783400054590883
2021-09-16,equal_weight,-0.007803687345412978,1.4668035022662695
2021-09-17,equal_weight,-0.014286215712741267,1.4458484310246893
2021-09-20,equal_weight,-0.03651305681824798,1.39305608511211
2021-09-21,equal_weight,-0.010663478479630055,1.3782012615275996
2021-09-22,equal_weight,0.02564758130751815,1.4135487904407527
2021-09-23,equal_weight,0.012260223908901548,1.4308792151177132
2021-09-24,equal_weight,-0.012367511550657531,1.4131827998971491
2021-09-27,equal_weight,-0.004164723511253798,1.407297284264718
2021-09-28,equal_weight,-0.014791132484124885,1.3864817636886093
2021-09-29,equal_weight,0.00746668734471468,1.3968341895272207
2021-09-30,equal_weight,-0.0017850033793431175,1.3943408357785327
2021-10-01,equal_weight,0.024591481632230426,1.4286297428306491
2021-10-04,equal_weight,4.508574011895402e-05,1.4286941536599604
2021-10-05,equal_weight,0.011263409404533149,1.4447861208264956
2021-10-06,equal_weight,0.0052996406598413755,1.4524429680972022
2021-10-07,equal_weight,0.005638156018019545,1.4606320681586098
2021-10-08,equal_weight,-0.0023150848948262966,1.4572505809207168
2021-10-11,equal_weight,-0.005148212087233281,1.449748345865893
2021-10-12,equal_weight,-0.004723113417267524,1.4429010200018726
2021-10-13,equal_weight,0.008046235807029638,1.4545109418550113
2021-10-14,equal_weight,0.012013720336223652,1.4719850295364345
2021-10-15,equal_weight,0.0075062644429782464,1.48303413842424
2021-10-18,equal_weight,-0.002821129289427204,1.4788503073791108
2021-10-19,equal_weight,0.010334411223166511,1.4941333545930726
2021-10-20,equal_weight,0.015919467021704395,1.5179191612575456
2021-10-21,equal_weight,-0.005106919703657941,1.5101672699843594
2021-10-22,equal_weight,-0.0005606793506842641,1.5093205503799998
2021-10-25,equal_weight,0.008943460089664712,1.5228190984848342
2021-10-26,equal_weight,0.0020380461203450533,1.5259226740404885
2021-10-27,equal_weight,-0.028659861087892757,1.4821899421716223
2021-10-28,equal_weight,0.0162696244242114,1.506304615856098
2021-10-29,equal_weight,0.0023780289284411485,1.5098866518076484
2021-11-01,equal_weight,0.006109835778818267,1.519111811294823
2021-11-02,equal_weight,0.009294275797061708,1.5332308554355711
2021-11-03,equal_weight,0.006961779327564758,1.5439048703093268
2021-11-04,equal_weight,-0.00045417958845015013,1.5432036602307235
2021-11-05,equal_weight,0.0018977906685878768,1.5461323377368401
2021-11-08,equal_weight,0.016602074705048438,1.5718013423118382
2021-11-09,equal_weight,0.009076821272139917,1.5860683021713124
2021-11-10,equal_weight,-0.014626270437855955,1.5628700382508438
2021-11-11,equal_weight,0.002818263951857185,1.567274618541084
2021-11-12,equal_weight,-0.0017091093745052765,1.564595974798111
2021-11-15,equal_weight,0.0007821550789993226,1.5658197314863813
2021-11-16,equal_weight,-0.014269076752689019,1.543476929556927
2021-11-17,equal_weight,-0.004503910391576134,1.5365252477747375
2021-11-18,equal_weight,-0.012178625840402225,1.5178124816877578
2021-11-19,equal_weight,0.0016083130038162291,1.5202535992394108
2021-11-22,equal_weight,-0.004893806524541638,1.5128137722564952
2021-11-23,equal_weight,0.010080833081749263,1.5280641953783842
2021-11-24,equal_weight,-0.002837992481822484,1.5237275606801584
2021-11-26,equal_weight,-0.027925866161179272,1.481176148754504
2021-11-29,equal_weight,0.014556593580520498,1.502737027973084
2021-11-30,equal_weight,-0.018449366912494755,1.4750124811710168
2021-12-01,equal_weight,-0.011750985011291234,1.4576796316133087
2021-12-02,equal_weight,0.01842454632077213,1.4845367175068143
2021-12-03,equal_weight,-0.00989665005268462,1.4698447771232883
2021-12-06,equal_weight,-0.003226005639268039,1.46510304958344
2021-12-07,equal_weight,0.011524713550818216,1.4819879425523195
2021-12-08,equal_weight,0.005738811185586795,1.4904927915339434
2021-12-09,equal_weight,-0.017306547344091615,1.4646975074712338
2021-12-10,equal_weight,-0.0017509506946767044,1.4621328943530358
2021-12-13,equal_weight,-0.008896111622625505,1.4491255969177588
2021-12-14,equal_weight,0.0003731772543874357,1.4496663776292789
2021-12-15,equal_weight,0.01533648303075982,1.4718991614300534
2021-12-16,equal_weight,-0.001455775154937346,1.4697564072002705
2021-12-17,equal_weight,-0.01449309054058799,1.4484550945181076
2021-12-20,equal_weight,-0.003293353045149989,1.4436848205218134
2021-12-21,equal_weight,0.017718322151441344,1.4692644932569647
2021-12-22,equal_weight,0.005884459350951686,1.477910320443332
2021-12-23,equal_weight,0.012980871774251779,1.49709488480685
2021-12-27,equal_weight,0.008994913295027603,1.5105611234901168
2021-12-28,equal_weight,-0.009558348712256835,1.4961226535206198
2021-12-29,equal_weight,-0.004461703030257023,1.4894473985437706
2021-12-30,equal_weight,0.0015601369410051654,1.491771140451923
2021-12-31,equal_weight,-0.003464394306561567,1.4866030570062485
2022-01-03,equal_weight,0.010494342604008564,1.5022039788026385
2022-01-04,equal_weight,0.004945424476565636,1.5096330151282034
2022-01-05,equal_weight,-0.01852054166494926,1.4816737939727385
2022-01-06,equal_weight,0.0003515469813984856,1.4821946719224266
2022-01-07,equal_weight,-0.005573185878732741,1.4739341255073355
2022-01-10,equal_weight,-0.012351664263976578,1.455728586041851
2022-01-11,equal_weight,0.014117589837793544,1.4762799651347411
2022-01-12,equal_weight,0.01132489119099409,1.4929986751073365
2022-01-13,equal_weight,-0.009911573013603518,1.4782007097297967
2022-01-14,equal_weight,0.005830496410168116,1.486819353661384
2022-01-18,equal_weight,-0.009086082935094105,1.4733099897045139
2022-01-19,equal_weight,-0.0104890905791425,1.4578563077713478
2022-01-20,equal_weight,-0.016972195148548953,1.4331132860173095
2022-01-21,equal_weight,-0.030061223982015495,1.390032146534741
2022-01-24,equal_weight,-0.006457229247801625,1.3810563903027522
2022-01-25,equal_weight,-0.0027430716109983623,1.3772680537253248
2022-01-26,equal_weight,-0.00653053484847608,1.3682737567047787
2022-01-27,equal_weight,-0.004293893754328957,1.3623985345666518
2022-01-28,equal_weight,0.018309617859772694,1.3873435311072815
2022-01-31,equal_weight,0.01363966016373449,1.4062664254019404
2022-02-01,equal_weight,0.012964162723813271,1.4244974921738864
2022-02-02,equal_weight,0.0017817301239004574,1.4270355622671134
2022-02-03,equal_weight,-0.005356465536997567,1.4193916954577597
2022-02-04,equal_weight,0.013733646897065199,1.4388851198118033
2022-02-07,equal_weight,0.019836780681694685,1.4674279683596638
2022-02-08,equal_weight,0.0029371659880817256,1.4717380478782895
2022-02-09,equal_weight,0.013799729865727303,1.4920476353721228
2022-02-10,equal_weight,-0.018483629148971892,1.4644691802073042
2022-02-11,equal_weight,-0.018485411795621763,1.4373978643491756
2022-02-14,equal_weight,-0.005500751332226108,1.4294910961319178
2022-02-15,equal_weight,0.017944771341906928,1.4551429869872972
2022-02-16,equal_weight,-0.002943942595038027,1.4508591295660342
2022-02-17,equal_weight,-0.02566904439235687,1.4136169621621475
2022-02-18,equal_weight,-0.00830897428468353,1.4018712551751498
2022-02-22,equal_weight,-0.015998202651401387,1.3794438347436833
2022-02-23,equal_weight,-0.01301967368501941,1.3614839261485085
2022-02-24,equal_weight,0.005844886592826031,1.3694416452948022
2022-02-25,equal_weight,0.028299068288828368,1.4081955679325653
2022-02-28,equal_weight,0.007881599933411844,1.4192944020270135
2022-03-01,equal_weight,-0.010226922298809879,1.4047793884583475
2022-03-02,equal_weight,0.013323609703012584,1.4234961207490031
2022-03-03,equal_weight,-0.003943445898772505,1.417882640809717
2022-03-04,equal_weight,-0.010092048189367151,1.403573300871798
2022-03-07,equal_weight,-0.019806819512833824,1.375772977828398
2022-03-08,equal_weight,-0.0005181088985887543,1.3750601776061473
2022-03-09,equal_weight,0.02275385732553449,1.4063481007014218
2022-03-10,equal_weight,-0.008283750117282968,1.3946982644572956
2022-03-11,equal_weight,-0.005725738540850367,1.3867125868516355
2022-03-14,equal_weight,-0.008273395660471802,1.3752397649532555
2022-03-15,equal_weight,0.008665417098065818,1.3871567911264213
2022-03-16,equal_weight,0.020116243438739863,1.4150611748244217
2022-03-17,equal_weight,0.011785017412108273,1.431737695408926
2022-03-18,equal_weight,0.007895695606537636,1.4430422604402806
2022-03-21,equal_weight,0.015535838254826791,1.4654611315933603
2022-03-22,equal_weight,0.015103216163539688,1.4875943078430802
2022-03-23,equal_weight,-0.006049250070386994,1.478595477871653
2022-03-24,equal_weight,0.013068632416285836,1.4979186986643402
2022-03-25,equal_weight,0.005595401879406857,1.5063001557660454
2022-03-28,equal_weight,0.010280794878473633,1.521786118692889
2022-03-29,equal_weight,0.012684810195777252,1.541089686767077
2022-03-30,equal_weight,-0.001983026304214802,1.5380336653810638
2022-03-31,equal_weight,-0.01730613365638243,1.5114162491999632
2022-04-01,equal_weight,0.007345515668125021,1.5225183809395202
2022-04-04,equal_weight,0.0023377498772493583,1.5260776480976717
2022-04-05,equal_weight,-0.013658704065118678,1.5052334051219132
2022-04-06,equal_weight,-0.016328677696710425,1.4806549339913555
2022-04-07,equal_weight,0.007364622930832038,1.4915593992708778
2022-04-08,equal_weight,-0.004348636173546212,1.4850731501122156
2022-04-11,equal_weight,-0.023103843783114288,1.4507622520455257
2022-04-12,equal_weight,0.004007312985704973,1.4565759104573184
2022-04-13,equal_weight,0.013787966587576849,1.4766591304429733
2022-04-14,equal_weight,-0.00574110190763851,1.4681814798922552
2022-04-18,equal_weight,0.005300532098294538,1.475963622952546
2022-04-19,equal_weight,0.014011769138049194,1.4966444844935158
2022-04-20,equal_weight,-0.0007653785091205754,1.4954989849692906
2022-04-21,equal_weight,-0.013784294691622689,1.4748845862494513
2022-04-22,equal_weight,-0.0212141017157444,1.4435962346177718
2022-04-25,equal_weight,-0.00488754693471519,1.4365405902662993
2022-04-26,equal_weight,-0.028544543537566004,1.3955351948439623
2022-04-27,equal_weight,0.004447883171157322,1.4017423723518665
2022-04-28,equal_weight,0.016149437880903193,1.4243797237191929
2022-04-29,equal_weight,-0.03535914037351933,1.3740148811230113
2022-05-02,equal_weight,0.0015925846468152229,1.3762031161271835
2022-05-03,equal_weight,0.0035640299123010435,1.3811079451984627
2022-05-04,equal_weight,0.04177919186906608,1.4388095190328007
2022-05-05,equal_weight,-0.03567404621053816,1.3874813617626625
2022-05-06,equal_weight,-0.001460422319947295,1.3854550530134335
2022-05-09,equal_weight,-0.05875784820512729,1.3040486953134436
2022-05-10,equal_weight,0.002289456630839913,1.3070342582458672
2022-05-11,equal_weight,-0.0268638506580166,1.2719222851274388
2022-05-12,equal_weight,-0.0062848365769409276,1.2639284614268436
2022-05-13,equal_weight,0.02971034348845338,1.3014802101606675
2022-05-16,equal_weight,0.0011394836440389799,1.302963225573186
2022-05-17,equal_weight,0.02352217655826353,1.333611756614043
2022-05-18,equal_weight,-0.03656835295238527,1.2848437711967302
2022-05-19,equal_weight,0.0063987913113561935,1.2930652183563138
2022-05-20,equal_weight,-0.00472162270689022,1.2869598522598327
2022-05-23,equal_weight,0.018968555434397752,1.3113716215592675
2022-05-24,equal_weight,0.005686548913250513,1.3188288004287128
2022-05-25,equal_weight,0.005888223167806829,1.326594358725768
2022-05-26,equal_weight,0.0042446690341475315,1.332225312721126
2022-05-27,equal_weight,0.011565068511086301,1.3476325897349495
2022-05-31,equal_weight,0.018391364839008332,1.3724173923617027
2022-06-01,equal_weight,-0.016220122078898155,1.3501566147143929
2022-06-02,equal_weight,0.016240133807354812,1.3720833387982398
2022-06-03,equal_weight,-0.011271403291995528,1.3566180341364171
2022-06-06,equal_weight,0.004984442823946498,1.3633800191615049
2022-06-07,equal_weight,0.006515504781820812,1.3722631281957907
2022-06-08,equal_weight,-0.013009352302863542,1.354410873708862
2022-06-09,equal_weight,-0.020680984995779597,1.3264003227515684
2022-06-10,equal_weight,-0.030169260382236572,1.2863838060433936
2022-06-13,equal_weight,-0.07134710669227148,1.1946040433864054
2022-06-14,equal_weight,-0.0034627853951064947,1.1904673859520318
2022-06-15,equal_weight,0.019983917419261744,1.2142575878832216
2022-06-16,equal_weight,-0.04189225555299425,1.1633895987044554
2022-06-17,equal_weight,0.0027328718837826135,1.16656899342864
2022-06-21,equal_weight,0.024494723009123455,1.1951437777937066
2022-06-22,equal_weight,-0.00886185056264258,1.1845525922340268
2022-06-23,equal_weight,0.0100016140490976,1.1964000300824094
2022-06-24,equal_weight,0.030300955456340234,1.2326520941019006
2022-06-27,equal_weight,-0.006011027197517826,1.2252425888391767
2022-06-28,equal_weight,-0.015119424936045183,1.206717625488777
2022-06-29,equal_weight,-0.006696225000566497,1.1986371727563547
2022-06-30,equal_weight,-0.007535848717859896,1.1896044243548596
2022-07-01,equal_weight,0.005155360012899506,1.195737263435347
2022-07-05,equal_weight,-2.3554846159388283e-05,1.1957090980280598
2022-07-06,equal_weight,0.0027449040675721625,1.19899120479487
2022-07-07,equal_weight,0.018122510900338784,1.2207199359731755
2022-07-08,equal_weight,-0.004392454474492612,1.2153579792283078
2022-07-11,equal_weight,-0.019802783902717367,1.1912905078012064
2022-07-12,equal_weight,-0.007135968983798228,1.1827894956868437
2022-07-13,equal_weight,0.004273844927175245,1.187844554572901
2022-07-14,equal_weight,0.0003954618362371799,1.188314301761617
2022-07-15,equal_weight,0.01772329816929271,1.209375150450573
2022-07-18,equal_weight,0.02587233778820293,1.2406645128556888
2022-07-19,equal_weight,0.025868757750962736,1.2727589625889686
2022-07-20,equal_weight,-0.003828157409285748,1.2678866409360987
2022-07-21,equal_weight,0.00855275720091389,1.2787305675343075
2022-07-22,equal_weight,-0.005418183269914842,1.2718021709665643
2022-07-25,equal_weight,-0.005000471730352652,1.2654425601640449
2022-07-26,equal_weight,-0.003336425903804735,1.2612205048265366
2022-07-27,equal_weight,0.02792847365268602,1.2964444684658116
2022-07-28,equal_weight,0.021607122134156637,1.3244569024361044
2022-07-29,equal_weight,0.0071169521218696335,1.333882998798222
2022-08-01,equal_weight,-0.006858695489608492,1.3247343014906992
2022-08-02,equal_weight,-0.011258405527666894,1.3098199055081063
2022-08-03,equal_weight,0.004307763973303617,1.31546230050857
2022-08-04,equal_weight,-0.0011084059539739474,1.3140042342624578
2022-08-05,equal_weight,0.00894795495170603,1.3257618849569892
2022-08-08,equal_weight,0.0032336405002353595,1.3300489222818546
2022-08-09,equal_weight,-0.00794539814757659,1.31948115403857
2022-08-10,equal_weight,0.022285586386157935,1.348886565281804
2022-08-11,equal_weight,0.00711277305876338,1.3584808893026685
2022-08-12,equal_weight,0.014744085826509507,1.37851044812822
2022-08-15,equal_weight,-5.5595687841780575e-05,1.3784338088916592
2022-08-16,equal_weight,0.0028144401894815646,1.3823133284019442
2022-08-17,equal_weight,-0.007798589889117793,1.3715332336554762
2022-08-18,equal_weight,0.00043693173708677117,1.3721325000537294
2022-08-19,equal_weight,-0.02535532943799472,1.3373416284822879
2022-08-22,equal_weight,-0.003963870346827547,1.332040579657569
2022-08-23,equal_weight,0.004000658103116927,1.3373696185962565
2022-08-24,equal_weight,0.0006884568862047376,1.33829033991958
2022-08-25,equal_weight,0.01336976868093434,1.3561829721922338
2022-08-26,equal_weight,-0.036080888455400716,1.307250685647452
2022-08-29,equal_weight,-0.0005268259766981196,1.3065619920281966
2022-08-30,equal_weight,-0.015619484591487917,1.2861541671258885
2022-08-31,equal_weight,-0.005587489685243129,1.27896779398344
2022-09-01,equal_weight,0.0034886436672656876,1.283429656878557
2022-09-02,equal_weight,-0.007112650662027266,1.2743010700798942
2022-09-06,equal_weight,-0.008695751831932691,1.263220064215313
2022-09-07,equal_weight,0.02288835686256835,1.2921330958410298
2022-09-08,equal_weight,0.006030335202376025,1.299925091535035
2022-09-09,equal_weight,0.021971926470323123,1.3284869500631709
2022-09-12,equal_weight,0.006922283624550057,1.3376831135230218
2022-09-13,equal_weight,-0.04522622520134939,1.2771847557827876
2022-09-14,equal_weight,0.006167148570890119,1.285061343924176
2022-09-15,equal_weight,-0.02152048385872654,1.2574062020147825
2022-09-16,equal_weight,-0.003864168641195472,1.2525473723997123
2022-09-19,equal_weight,0.0004357513274449645,1.253093171579923
2022-09-20,equal_weight,-0.012956882717406144,1.2368569903217794
2022-09-21,equal_weight,-0.02065051287760758,1.2113152591153806
2022-09-22,equal_weight,0.00349808634492015,1.2155525444826856
2022-09-23,equal_weight,-0.01666781993710253,1.1952919335471615
2022-09-26,equal_weight,-0.018656002880173203,1.1729925637922578
2022-09-27,equal_weight,-0.005605479284624961,1.1664173782749012
2022-09-28,equal_weight,0.017534552039938048,1.1868699844945507
2022-09-29,equal_weight,-0.012207247581198729,1.1723815687471322
2022-09-30,equal_weight,-0.013137197439580917,1.1569797606039756
2022-10-03,equal_weight,0.02621191778589338,1.1873064189688698
2022-10-04,equal_weight,0.028809583357177364,1.2215122222166652
2022-10-05,equal_weight,-0.0034065901150966216,1.2173510307549922
2022-10-06,equal_weight,-0.01055413488743713,1.2045029437710433
2022-10-07,equal_weight,-0.020280218445497645,1.1800753609531216
2022-10-10,equal_weight,-0.010891307043176202,1.1672227978628942
2022-10-11,equal_weight,-0.005794294732439902,1.1604595649536535
2022-10-12,equal_weight,-0.0043924079566163825,1.1553623531272197
2022-10-13,equal_weight,0.02191998810456887,1.180687882164235
2022-10-14,equal_weight,-0.014943014408954002,1.1630448461285776
2022-10-17,equal_weight,0.019427775406251093,1.1856402201865615
2022-10-18,equal_weight,0.007318470900009656,1.1943172936358777
2022-10-19,equal_weight,-0.010522088707603133,1.1817505811272164
2022-10-20,equal_weight,-0.0039039696602135377,1.1771370627125561
2022-10-21,equal_weight,0.02200682486592608,1.203042111894862
2022-10-24,equal_weight,0.008333545048786693,1.2130677175299254
2022-10-25,equal_weight,0.02286686395287009,1.2408067719923008
2022-10-26,equal_weight,0.008034988239200652,1.2507766398123794
2022-10-27,equal_weight,-0.0036329521156679384,1.2462326281725449
2022-10-28,equal_weight,0.023573826986520472,1.2756111005340411
2022-10-31,equal_weight,-0.007342360229485759,1.2662451043211895
2022-11-01,equal_weight,0.0011665474279613653,1.267722239290804
